Area,Item,Year,Value,Unit
Liechtenstein,Gross Domestic Product,2001,2755.926673,million USD
Liechtenstein,Gross Domestic Product,2002,2973.606261,million USD
Liechtenstein,Gross Domestic Product,2003,3396.302748,million USD
Liechtenstein,Gross Domestic Product,2004,3820.531355,million USD
Liechtenstein,Gross Domestic Product,2005,4046.135188,million USD
Liechtenstein,Gross Domestic Product,2006,4424.104115,million USD
Liechtenstein,Gross Domestic Product,2007,5089.173411,million USD
Liechtenstein,Gross Domestic Product,2008,5620.107027,million USD
Liechtenstein,Gross Domestic Product,2009,4981.831948,million USD
Liechtenstein,Gross Domestic Product,2010,5621.057217,million USD
Liechtenstein,Gross Domestic Product,2011,6348.10371,million USD
Liechtenstein,Gross Domestic Product,2012,6034.435862,million USD
Liechtenstein,Gross Domestic Product,2013,6391.711429,million USD
Liechtenstein,Gross Domestic Product,2014,6657.45023,million USD
Liechtenstein,Gross Domestic Product,2015,6268.51314,million USD
Liechtenstein,Gross Domestic Product,2016,6237.299538,million USD
Liechtenstein,Gross Domestic Product,2017,6474.31091,million USD
Liechtenstein,Gross Domestic Product,2018,6692.618411,million USD
Liechtenstein,Gross Domestic Product,2019,6426.980979,million USD
Liechtenstein,Gross Domestic Product,2020,6114.982114,million USD
Liechtenstein,Gross Domestic Product,2021,6607.749611,million USD
Liechtenstein,Gross Domestic Product,2022,6404.486049,million USD
Lithuania,Gross Domestic Product,1990,10234.675998,million USD
Lithuania,Gross Domestic Product,1991,9980.258448,million USD
Lithuania,Gross Domestic Product,1992,8037.647737,million USD
Lithuania,Gross Domestic Product,1993,6892.993902,million USD
Lithuania,Gross Domestic Product,1994,6352.640053,million USD
Lithuania,Gross Domestic Product,1995,6699.238229,million USD
Lithuania,Gross Domestic Product,1996,8382.663817,million USD
Lithuania,Gross Domestic Product,1997,10118.805892,million USD
Lithuania,Gross Domestic Product,1998,11239.741011,million USD
Lithuania,Gross Domestic Product,1999,10971.772656,million USD
Lithuania,Gross Domestic Product,2000,11524.975093,million USD
Lithuania,Gross Domestic Product,2001,12237.598485,million USD
Lithuania,Gross Domestic Product,2002,14256.82534,million USD
Lithuania,Gross Domestic Product,2003,18781.970092,million USD
Lithuania,Gross Domestic Product,2004,22624.275933,million USD
Lithuania,Gross Domestic Product,2005,26113.491455,million USD
Lithuania,Gross Domestic Product,2006,30176.022369,million USD
Lithuania,Gross Domestic Product,2007,39691.304307,million USD
Lithuania,Gross Domestic Product,2008,47842.635189,million USD
Lithuania,Gross Domestic Product,2009,37386.782273,million USD
Lithuania,Gross Domestic Product,2010,37138.464733,million USD
Lithuania,Gross Domestic Product,2011,43582.24887,million USD
Lithuania,Gross Domestic Product,2012,42943.442158,million USD
Lithuania,Gross Domestic Product,2013,46514.471182,million USD
Lithuania,Gross Domestic Product,2014,48574.531942,million USD
Lithuania,Gross Domestic Product,2015,41418.872976,million USD
Lithuania,Gross Domestic Product,2016,43018.087238,million USD
Lithuania,Gross Domestic Product,2017,47758.736932,million USD
Lithuania,Gross Domestic Product,2018,53751.411409,million USD
Lithuania,Gross Domestic Product,2019,54751.510088,million USD
Lithuania,Gross Domestic Product,2020,56846.622904,million USD
Lithuania,Gross Domestic Product,2021,66445.256585,million USD
Lithuania,Gross Domestic Product,2022,70366.346409,million USD
Luxembourg,Gross Domestic Product,1970,1457.806532,million USD
Luxembourg,Gross Domestic Product,1971,1518.835231,million USD
Luxembourg,Gross Domestic Product,1972,1901.709535,million USD
Luxembourg,Gross Domestic Product,1973,2609.869868,million USD
Luxembourg,Gross Domestic Product,1974,3183.694938,million USD
Luxembourg,Gross Domestic Product,1975,3123.245878,million USD
Luxembourg,Gross Domestic Product,1976,3423.596639,million USD
Luxembourg,Gross Domestic Product,1977,3789.242159,million USD
Luxembourg,Gross Domestic Product,1978,4718.731048,million USD
Luxembourg,Gross Domestic Product,1979,5517.052787,million USD
Luxembourg,Gross Domestic Product,1980,6019.955121,million USD
Luxembourg,Gross Domestic Product,1981,5053.610531,million USD
Luxembourg,Gross Domestic Product,1982,4602.15436,million USD
Luxembourg,Gross Domestic Product,1983,4524.143125,million USD
Luxembourg,Gross Domestic Product,1984,4438.355309,million USD
Luxembourg,Gross Domestic Product,1985,4577.080629,million USD
Luxembourg,Gross Domestic Product,1986,6685.66821,million USD
Luxembourg,Gross Domestic Product,1987,8321.012342,million USD
Luxembourg,Gross Domestic Product,1988,9418.548369,million USD
Luxembourg,Gross Domestic Product,1989,10037.677686,million USD
Luxembourg,Gross Domestic Product,1990,12778.661499,million USD
Luxembourg,Gross Domestic Product,1991,13834.007181,million USD
Luxembourg,Gross Domestic Product,1992,15519.378566,million USD
Luxembourg,Gross Domestic Product,1993,15925.0505,million USD
Luxembourg,Gross Domestic Product,1994,17702.547862,million USD
Luxembourg,Gross Domestic Product,1995,20853.364262,million USD
Luxembourg,Gross Domestic Product,1996,20894.882678,million USD
Luxembourg,Gross Domestic Product,1997,19563.580594,million USD
Luxembourg,Gross Domestic Product,1998,20149.609909,million USD
Luxembourg,Gross Domestic Product,1999,21891.286913,million USD
Luxembourg,Gross Domestic Product,2000,21177.454719,million USD
Luxembourg,Gross Domestic Product,2001,21368.836968,million USD
Luxembourg,Gross Domestic Product,2002,23538.708549,million USD
Luxembourg,Gross Domestic Product,2003,29600.762574,million USD
Luxembourg,Gross Domestic Product,2004,35002.001577,million USD
Luxembourg,Gross Domestic Product,2005,37657.297418,million USD
Luxembourg,Gross Domestic Product,2006,42872.029096,million USD
Luxembourg,Gross Domestic Product,2007,51519.259551,million USD
Luxembourg,Gross Domestic Product,2008,58607.061813,million USD
Luxembourg,Gross Domestic Product,2009,54248.945231,million USD
Luxembourg,Gross Domestic Product,2010,56159.192758,million USD
Luxembourg,Gross Domestic Product,2011,61615.545,million USD
Luxembourg,Gross Domestic Product,2012,59779.802783,million USD
Luxembourg,Gross Domestic Product,2013,65184.744717,million USD
Luxembourg,Gross Domestic Product,2014,68713.294386,million USD
Luxembourg,Gross Domestic Product,2015,60047.430684,million USD
Luxembourg,Gross Domestic Product,2016,62174.650367,million USD
Luxembourg,Gross Domestic Product,2017,65712.180343,million USD
Luxembourg,Gross Domestic Product,2018,71000.35976,million USD
Luxembourg,Gross Domestic Product,2019,69825.641851,million USD
Luxembourg,Gross Domestic Product,2020,73992.591285,million USD
Luxembourg,Gross Domestic Product,2021,85506.243834,million USD
Luxembourg,Gross Domestic Product,2022,82274.812251,million USD
Madagascar,Gross Domestic Product,1970,1052.455079,million USD
Madagascar,Gross Domestic Product,1971,1137.955987,million USD
Madagascar,Gross Domestic Product,1972,1300.600232,million USD
Madagascar,Gross Domestic Product,1973,1602.07548,million USD
Madagascar,Gross Domestic Product,1974,1815.059655,million USD
Madagascar,Gross Domestic Product,1975,2161.066514,million USD
Madagascar,Gross Domestic Product,1976,2065.269921,million USD
Madagascar,Gross Domestic Product,1977,2232.898097,million USD
Madagascar,Gross Domestic Product,1978,2527.114967,million USD
Madagascar,Gross Domestic Product,1979,3278.519573,million USD
Madagascar,Gross Domestic Product,1980,3826.178504,million USD
Madagascar,Gross Domestic Product,1981,3402.801414,million USD
Madagascar,Gross Domestic Product,1982,3337.802722,million USD
Madagascar,Gross Domestic Product,1983,3324.506726,million USD
Madagascar,Gross Domestic Product,1984,2782.443656,million USD
Madagascar,Gross Domestic Product,1985,2747.957579,million USD
Madagascar,Gross Domestic Product,1986,3818.428998,million USD
Madagascar,Gross Domestic Product,1987,3006.705987,million USD
Madagascar,Gross Domestic Product,1988,2862.365542,million USD
Madagascar,Gross Domestic Product,1989,2927.391924,million USD
Madagascar,Gross Domestic Product,1990,3609.221121,million USD
Madagascar,Gross Domestic Product,1991,3132.849595,million USD
Madagascar,Gross Domestic Product,1992,3511.106556,million USD
Madagascar,Gross Domestic Product,1993,3913.223832,million USD
Madagascar,Gross Domestic Product,1994,3456.05834,million USD
Madagascar,Gross Domestic Product,1995,3668.341486,million USD
Madagascar,Gross Domestic Product,1996,4637.84404,million USD
Madagascar,Gross Domestic Product,1997,4116.180192,million USD
Madagascar,Gross Domestic Product,1998,4339.993062,million USD
Madagascar,Gross Domestic Product,1999,4320.178212,million USD
Madagascar,Gross Domestic Product,2000,4501.715508,million USD
Madagascar,Gross Domestic Product,2001,5258.509713,million USD
Madagascar,Gross Domestic Product,2002,5104.91287,million USD
Madagascar,Gross Domestic Product,2003,6354.960759,million USD
Madagascar,Gross Domestic Product,2004,5066.222723,million USD
Madagascar,Gross Domestic Product,2005,5849.435651,million USD
Madagascar,Gross Domestic Product,2006,6402.803753,million USD
Madagascar,Gross Domestic Product,2007,8524.620891,million USD
Madagascar,Gross Domestic Product,2008,10725.137722,million USD
Madagascar,Gross Domestic Product,2009,9616.879408,million USD
Madagascar,Gross Domestic Product,2010,9982.711338,million USD
Madagascar,Gross Domestic Product,2011,11551.819618,million USD
Madagascar,Gross Domestic Product,2012,11578.975064,million USD
Madagascar,Gross Domestic Product,2013,12423.555457,million USD
Madagascar,Gross Domestic Product,2014,12522.957401,million USD
Madagascar,Gross Domestic Product,2015,11323.0207,million USD
Madagascar,Gross Domestic Product,2016,11848.61386,million USD
Madagascar,Gross Domestic Product,2017,13176.313594,million USD
Madagascar,Gross Domestic Product,2018,13760.033283,million USD
Madagascar,Gross Domestic Product,2019,14104.664678,million USD
Madagascar,Gross Domestic Product,2020,13056.080127,million USD
Madagascar,Gross Domestic Product,2021,14449.7933,million USD
Madagascar,Gross Domestic Product,2022,14847.120672,million USD
Malawi,Gross Domestic Product,1970,579.154348,million USD
Malawi,Gross Domestic Product,1971,728.514493,million USD
Malawi,Gross Domestic Product,1972,832.498418,million USD
Malawi,Gross Domestic Product,1973,802.818733,million USD
Malawi,Gross Domestic Product,1974,991.310465,million USD
Malawi,Gross Domestic Product,1975,1107.997918,million USD
Malawi,Gross Domestic Product,1976,1211.195441,million USD
Malawi,Gross Domestic Product,1977,1456.85803,million USD
Malawi,Gross Domestic Product,1978,1714.737269,million USD
Malawi,Gross Domestic Product,1979,1840.148967,million USD
Malawi,Gross Domestic Product,1980,2236.356796,million USD
Malawi,Gross Domestic Product,1981,2236.401776,million USD
Malawi,Gross Domestic Product,1982,2113.676343,million USD
Malawi,Gross Domestic Product,1983,2203.656462,million USD
Malawi,Gross Domestic Product,1984,2157.877491,million USD
Malawi,Gross Domestic Product,1985,2027.757275,million USD
Malawi,Gross Domestic Product,1986,2124.237127,million USD
Malawi,Gross Domestic Product,1987,2218.459893,million USD
Malawi,Gross Domestic Product,1988,2472.883263,million USD
Malawi,Gross Domestic Product,1989,2970.408323,million USD
Malawi,Gross Domestic Product,1990,3166.319965,million USD
Malawi,Gross Domestic Product,1991,3658.041858,million USD
Malawi,Gross Domestic Product,1992,3285.104233,million USD
Malawi,Gross Domestic Product,1993,3612.29898,million USD
Malawi,Gross Domestic Product,1994,2134.243006,million USD
Malawi,Gross Domestic Product,1995,2473.657154,million USD
Malawi,Gross Domestic Product,1996,2974.842641,million USD
Malawi,Gross Domestic Product,1997,3140.904838,million USD
Malawi,Gross Domestic Product,1998,3214.447154,million USD
Malawi,Gross Domestic Product,1999,3208.978291,million USD
Malawi,Gross Domestic Product,2000,3150.376893,million USD
Malawi,Gross Domestic Product,2001,3101.595762,million USD
Malawi,Gross Domestic Product,2002,3495.601873,million USD
Malawi,Gross Domestic Product,2003,3209.166776,million USD
Malawi,Gross Domestic Product,2004,3476.332983,million USD
Malawi,Gross Domestic Product,2005,3655.889846,million USD
Malawi,Gross Domestic Product,2006,3998.016416,million USD
Malawi,Gross Domestic Product,2007,4432.93747,million USD
Malawi,Gross Domestic Product,2008,5321.011778,million USD
Malawi,Gross Domestic Product,2009,6191.126455,million USD
Malawi,Gross Domestic Product,2010,6959.657612,million USD
Malawi,Gross Domestic Product,2011,8405.772738,million USD
Malawi,Gross Domestic Product,2012,6310.237537,million USD
Malawi,Gross Domestic Product,2013,6127.678293,million USD
Malawi,Gross Domestic Product,2014,7255.818612,million USD
Malawi,Gross Domestic Product,2015,8215.964597,million USD
Malawi,Gross Domestic Product,2016,7123.811133,million USD
Malawi,Gross Domestic Product,2017,8943.543794,million USD
Malawi,Gross Domestic Product,2018,9877.060547,million USD
Malawi,Gross Domestic Product,2019,11032.141908,million USD
Malawi,Gross Domestic Product,2020,11762.387765,million USD
Malawi,Gross Domestic Product,2021,12199.195237,million USD
Malawi,Gross Domestic Product,2022,12701.920931,million USD
Malaysia,Gross Domestic Product,1970,3864.145665,million USD
Malaysia,Gross Domestic Product,1971,4244.395358,million USD
Malaysia,Gross Domestic Product,1972,5043.347486,million USD
Malaysia,Gross Domestic Product,1973,7662.90376,million USD
Malaysia,Gross Domestic Product,1974,9496.20562,million USD
Malaysia,Gross Domestic Product,1975,9329.16513,million USD
Malaysia,Gross Domestic Product,1976,11050.234602,million USD
Malaysia,Gross Domestic Product,1977,13139.486858,million USD
Malaysia,Gross Domestic Product,1978,16358.082223,million USD
Malaysia,Gross Domestic Product,1979,21213.2682,million USD
Malaysia,Gross Domestic Product,1980,24488.220938,million USD
Malaysia,Gross Domestic Product,1981,25004.285801,million USD
Malaysia,Gross Domestic Product,1982,26804.497471,million USD
Malaysia,Gross Domestic Product,1983,30347.442122,million USD
Malaysia,Gross Domestic Product,1984,33942.902257,million USD
Malaysia,Gross Domestic Product,1985,31199.637541,million USD
Malaysia,Gross Domestic Product,1986,27734.114981,million USD
Malaysia,Gross Domestic Product,1987,32181.205901,million USD
