Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","2522.45817","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","3153.363058","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","3900.481853","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","3844.690636","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","3782.472567","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","3538.315027","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","3313.36917","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","3332.260908","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","4241.863618","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","5131.827212","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","5863.779467","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","6092.943254","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","7255.618454","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","7763.848684","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","8457.303054","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","7514.120506","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","8243.558744","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","9743.188349","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","9922.22714","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","9756.305757","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","10218.924283","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","10408.196252","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","10193.604875","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","10166.021133","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","11046.751326","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","13389.108032","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","14916.065794","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","15615.322199","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","16547.283474","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","19354.296724","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","21990.060951","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","20928.473422","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","21556.786687","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","22726.107332","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","22010.265936","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","24108.266717","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","26006.526373","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","24282.780999","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","24930.36371","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","28122.28717","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","31112.647342","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","31514.484999","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","29175.58198","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","33641.595685","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","33270.157118","E","Estimated value",""
"MK","Macro Indicators","584","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","354.085736","X","Figure from international organizations",""
"MK","Macro Indicators","584","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","372.853566","X","Figure from international organizations",""
"MK","Macro Indicators","584","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","401.326623","X","Figure from international organizations",""
"MK","Macro Indicators","584","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","459.049487","X","Figure from international organizations",""
